node_id,unique_id,name,ion_class,copies
1075,182988_dr-ID-1,182988_dr-ID-1,Na,1
1077,182988_sdsr-ID-1,182988_sdsr-ID-1,Na,1
1085,87454_na-ID-1,87454_na-ID-1,Na,1
1095,2798_nans-ID-1,2798_nans-ID-1,Na,1
1102,82784_Naf-ID-1,82784_Naf-ID-1,Na,1
1103,82784_Nap-ID-1,82784_Nap-ID-1,Na,1
1104,82784_NafIN-ID-1,82784_NafIN-ID-1,Na,1
1107,82784_NapDA-ID-1,82784_NapDA-ID-1,Na,1
1122,168858_naf-ID-1,168858_naf-ID-1,Na,1
1123,168858_nap-ID-1,168858_nap-ID-1,Na,1
1141,150691_ina-ID-1,150691_ina-ID-1,Na,1
1149,2796_nax-ID-1,2796_nax-ID-1,Na,8
1154,150239_Nap-ID-1,150239_Nap-ID-1,Na,1
1170,53876_naleak-ID-1,53876_naleak-ID-1,Na,1
1173,53876_na-ID-1,53876_na-ID-1,Na,1
1181,53876_nap-ID-1,53876_nap-ID-1,Na,1
1191,2937_namir-ID-1,2937_namir-ID-1,Na,1
1200,184054_na3-ID-1,184054_na3-ID-1,Na,3
1207,20212_na-ID-1,20212_na-ID-1,Na,8
1228,223955_na8st-ID-21,223955_na8st-ID-21,Na,2
1239,112685_Golgi_Na-ID-1,112685_Golgi_Na-ID-1,Na,3
1241,112685_Golgi_NaR-ID-1,112685_Golgi_NaR-ID-1,Na,2
1242,112685_Golgi_NaP-ID-1,112685_Golgi_NaP-ID-1,Na,2
1259,116835_GRC_NA-ID-1,116835_GRC_NA-ID-1,Na,2
1275,144450_nap-ID-1,144450_nap-ID-1,Na,4
1293,151126_nax-ID-1,151126_nax-ID-1,Na,1
1298,151126_na3-ID-1,151126_na3-ID-1,Na,1
1301,151126_na3notrunk-ID-1,151126_na3notrunk-ID-1,Na,1
1302,151126_na3dend-ID-1,151126_na3dend-ID-1,Na,1
1320,149174_nad-ID-1,149174_nad-ID-1,Na,1
1325,128559_iNaP-ID-1,128559_iNaP-ID-1,Na,3
1343,2730_nagran-ID-1,2730_nagran-ID-1,Na,2
1349,2733_nafast-ID-1,2733_nafast-ID-1,Na,5
1378,153280_ch_Navp-ID-1,153280_ch_Navp-ID-1,Na,1
1389,3483_nargc-ID-1,3483_nargc-ID-1,Na,1
1402,185355_ichan2-ID-1,185355_ichan2-ID-1,Na,1
1471,180789_narsg-ID-1,180789_narsg-ID-1,Na,1
1480,180789_mypumpsoma-ID-1,180789_mypumpsoma-ID-1,Na,1
1485,180789_mypump-ID-1,180789_mypump-ID-1,Na,1
1516,37819_na-ID-1,37819_na-ID-1,Na,1
1517,195615_nax_BS-ID-1,195615_nax_BS-ID-1,Na,4
1615,121060_chan_NaP-ID-1,121060_chan_NaP-ID-1,Na,1
1616,121060_chan_NaF-ID-1,121060_chan_NaF-ID-1,Na,1
1637,116096_na-ID-1,116096_na-ID-1,Na,1
1665,85112_nav1p9-ID-1,85112_nav1p9-ID-1,Na,1
1666,85112_nav1p8-ID-1,85112_nav1p8-ID-1,Na,1
1667,85112_nattxs-ID-1,85112_nattxs-ID-1,Na,1
1668,85112_nap-ID-1,85112_nap-ID-1,Na,1
1673,26997_naf-ID-1,26997_naf-ID-1,Na,1
1680,144089_naf-ID-1,144089_naf-ID-1,Na,1
1690,143635_na-ID-1,143635_na-ID-1,Na,1
1751,232813_na-ID-1,232813_na-ID-1,Na,1
1762,114394_na-ID-1,114394_na-ID-1,Na,2
1763,114394_nax-ID-1,114394_nax-ID-1,Na,2
1808,8210_na3h5-ID-1,8210_na3h5-ID-1,Na,1
1809,187473_nahh-ID-1,187473_nahh-ID-1,Na,1
1820,112834_naf-ID-1,112834_naf-ID-1,Na,2
1887,48332_rsg-ID-1,48332_rsg-ID-1,Na,1
1899,155735_NaF-ID-1,155735_NaF-ID-1,Na,1
1900,155735_NaP-ID-1,155735_NaP-ID-1,Na,1
1927,44050_na3s-ID-1,44050_na3s-ID-1,Na,2
1932,114359_na-ID-1,114359_na-ID-1,Na,1
1935,3454_nach-ID-1,3454_nach-ID-1,Na,1
1943,156120_Na_pyr_bk-ID-1,156120_Na_pyr_bk-ID-1,Na,6
2003,126814_na3n-ID-1,126814_na3n-ID-1,Na,1
2065,53451_na-ID-1,53451_na-ID-1,Na,1
2073,226010_NaP-ID-1,226010_NaP-ID-1,Na,1
2077,226010_NaT-ID-1,226010_NaT-ID-1,Na,1
2091,139421_CA1ina-ID-1,139421_CA1ina-ID-1,Na,3
2095,139421_nafbwb-ID-1,139421_nafbwb-ID-1,Na,4
2102,135902_nafpr-ID-1,135902_nafpr-ID-1,Na,6
2104,135902_nafolmkop-ID-1,135902_nafolmkop-ID-1,Na,6
2116,135902_nafpyrkop-ID-1,135902_nafpyrkop-ID-1,Na,6
2149,64229_na-ID-1,64229_na-ID-1,Na,1
2159,64229_nap-ID-1,64229_nap-ID-1,Na,1
2171,64229_na-ID-2,64229_na-ID-2,Na,1
2176,64229_nap-ID-2,64229_nap-ID-2,Na,1
2194,149739_NaP-ID-1,149739_NaP-ID-1,Na,2
2199,149739_nafast-ID-1,149739_nafast-ID-1,Na,2
2236,138273_INaSM-ID-1,138273_INaSM-ID-1,Na,1
2255,153574_nafast-ID-1,153574_nafast-ID-1,Na,1
2281,125152_NapIn-ID-1,125152_NapIn-ID-1,Na,1
2286,125152_Nap-ID-1,125152_Nap-ID-1,Na,1
2287,115356_na3-ID-1,115356_na3-ID-1,Na,2
2289,115356_naxmig-ID-1,115356_naxmig-ID-1,Na,2
2295,151443_Naf_So-ID-1,151443_Naf_So-ID-1,Na,1
2298,151443_Naf_IS-ID-1,151443_Naf_IS-ID-1,Na,1
2299,151443_Nap-ID-1,151443_Nap-ID-1,Na,1
2302,151443_Nap_No-ID-1,151443_Nap_No-ID-1,Na,1
2332,135902_CA1ina-ID-1,135902_CA1ina-ID-1,Na,3
2335,135902_nafbwb-ID-1,135902_nafbwb-ID-1,Na,3
2336,135902_na3n-ID-1,135902_na3n-ID-1,Na,3
2355,46839_grg_nar-ID-1,46839_grg_nar-ID-1,Na,1
2356,46839_grc_pna-ID-1,46839_grc_pna-ID-1,Na,1
2360,46839_grg_na-ID-1,46839_grg_na-ID-1,Na,1
2367,143671_na3rp-ID-1,143671_na3rp-ID-1,Na,1
2370,143671_naps-ID-1,143671_naps-ID-1,Na,1
2403,223649_nafast-ID-2,223649_nafast-ID-2,Na,1
2411,150288_nainter-ID-1,150288_nainter-ID-1,Na,2
2416,223649_naxDA-ID-1,223649_naxDA-ID-1,Na,1
2418,223649_na-ID-1,223649_na-ID-1,Na,1
2419,223649_nax-ID-1,223649_nax-ID-1,Na,1
2437,223649_na3DA-ID-2,223649_na3DA-ID-2,Na,1
2438,223649_nap-ID-2,223649_nap-ID-2,Na,1
2439,223649_na3-ID-2,223649_na3-ID-2,Na,1
2444,223649_nat-ID-1,223649_nat-ID-1,Na,1
2448,223649_na3n-ID-2,223649_na3n-ID-2,Na,1
2470,146030_NaxSH0_ChannelML-ID-1,146030_NaxSH0_ChannelML-ID-1,Na,1
2480,146030_NaxSH10_ChannelML-ID-1,146030_NaxSH10_ChannelML-ID-1,Na,1
2493,183949_na3rp-ID-1,183949_na3rp-ID-1,Na,2
2499,123453_Nav11-ID-1,123453_Nav11-ID-1,Na,1
2526,128079_naxkole-ID-1,128079_naxkole-ID-1,Na,1
2528,128079_HHrates-ID-1,128079_HHrates-ID-1,Na,1
2529,128079_na8st-ID-1,128079_na8st-ID-1,Na,1
2530,128079_nakole-ID-1,128079_nakole-ID-1,Na,1
2556,138082_FVNaG3e-ID-1,138082_FVNaG3e-ID-1,Na,1
2557,138082_WTNaG3e-ID-1,138082_WTNaG3e-ID-1,Na,1
2579,115356_NaIn-ID-1,115356_NaIn-ID-1,Na,1
2584,183949_napsi-ID-1,183949_napsi-ID-1,Na,1
2588,151825_na-ID-1,151825_na-ID-1,Na,1
2604,64195_na-ID-1,64195_na-ID-1,Na,1
2606,64195_na_stochastic-ID-1,64195_na_stochastic-ID-1,Na,1
2655,114685_Na-ID-1,114685_Na-ID-1,Na,1
2657,114685_NaL-ID-1,114685_NaL-ID-1,Na,1
2701,52034_na-ID-1,52034_na-ID-1,Na,1
2704,52034_nap-ID-1,52034_nap-ID-1,Na,1
2720,19591_Na_chan-ID-1,19591_Na_chan-ID-1,Na,1
2732,3793_na-ID-1,3793_na-ID-1,Na,1
2744,144385_na-ID-1,144385_na-ID-1,Na,2
2773,125385_snap-ID-1,125385_snap-ID-1,Na,1
2778,125385_sna-ID-1,125385_sna-ID-1,Na,1
2803,144526_nax8st-ID-1,144526_nax8st-ID-1,Na,1
2807,144526_na8st-ID-1,144526_na8st-ID-1,Na,1
2882,168310_nafcb-ID-1,168310_nafcb-ID-1,Na,2
2892,168310_nafin-ID-1,168310_nafin-ID-1,Na,2
2904,97917_naf2-ID-1,97917_naf2-ID-1,Na,1
2907,97917_naf_tcr-ID-1,97917_naf_tcr-ID-1,Na,1
2908,97917_naf-ID-1,97917_naf-ID-1,Na,2
2909,97917_nap-ID-1,97917_nap-ID-1,Na,1
2914,62673_mcna1e-ID-1,62673_mcna1e-ID-1,Na,1
2915,62673_nachansej-ID-1,62673_nachansej-ID-1,Na,1
2927,184139_Na-ID-1,184139_Na-ID-1,Na,1
2972,146026_nap-ID-1,146026_nap-ID-1,Na,1
2974,146026_nat-ID-1,146026_nat-ID-1,Na,1
2990,144520_ibg-ID-1,144520_ibg-ID-1,Na,1
2991,144520_inaf-ID-1,144520_inaf-ID-1,Na,1
3007,168148_Nap-ID-1,168148_Nap-ID-1,Na,1
3078,116956_emdna-ID-1,116956_emdna-ID-1,Na,1
3093,207695_nadp-ID-1,207695_nadp-ID-1,Na,1
3107,124063_A2hh_na-ID-1,124063_A2hh_na-ID-1,Na,1
3125,93321_na-ID-1,93321_na-ID-1,Na,1
3148,143719_nax-ID-1,143719_nax-ID-1,Na,1
3151,143719_na3-ID-1,143719_na3-ID-1,Na,1
3154,143719_na3notrunk-ID-1,143719_na3notrunk-ID-1,Na,1
3155,143719_na3dend-ID-1,143719_na3dend-ID-1,Na,1
3160,19746_CA1NaP-ID-1,19746_CA1NaP-ID-1,Na,1
3163,234241_na3dend-ID-1,234241_na3dend-ID-1,Na,1
3164,187603_na3shifted-ID-1,187603_na3shifted-ID-1,Na,1
3174,153196_na16-ID-1,153196_na16-ID-1,Na,1
3177,153196_na12-ID-1,153196_na12-ID-1,Na,1
3178,153196_na-ID-1,153196_na-ID-1,Na,1
3248,37819_naf-ID-1,37819_naf-ID-1,Na,1
3249,37819_nap-ID-1,37819_nap-ID-1,Na,1
3267,105385_na1_gp-ID-1,105385_na1_gp-ID-1,Na,1
3272,105385_na6_gp-ID-1,105385_na6_gp-ID-1,Na,1
3286,53569_NaP-ID-1,53569_NaP-ID-1,Na,1
3296,143100_NaF-ID-1,143100_NaF-ID-1,Na,1
3297,143100_NaP-ID-1,143100_NaP-ID-1,Na,1
3302,8115_INa_traub_shifted-ID-1,8115_INa_traub_shifted-ID-1,Na,1
3308,187603_na3dend-ID-1,187603_na3dend-ID-1,Na,1
3348,3342_na-ID-1,3342_na-ID-1,Na,1
3377,97863_ina-ID-1,97863_ina-ID-1,Na,1
3386,98017_INap-ID-1,98017_INap-ID-1,Na,1
3410,187604_ch_Navp-ID-1,187604_ch_Navp-ID-1,Na,1
3418,187604_ch_Navaxonp-ID-1,187604_ch_Navaxonp-ID-1,Na,1
3437,225080_nax-ID-1,225080_nax-ID-1,Na,1
3439,225080_nas-ID-1,225080_nas-ID-1,Na,1
3448,121259_nax2-ID-1,121259_nax2-ID-1,Na,1
3466,144054_naxn-ID-1,144054_naxn-ID-1,Na,1
3481,144490_nap-ID-1,144490_nap-ID-1,Na,1
3512,144007_LGMD_HH_Na_sf35-ID-1,144007_LGMD_HH_Na_sf35-ID-1,Na,1
3520,206400_na3n-ID-1,206400_na3n-ID-1,Na,1
3521,206400_naxn-ID-1,206400_naxn-ID-1,Na,1
3524,139654_fh-ID-1,139654_fh-ID-1,Na,1
3532,140462_nmitral-ID-1,140462_nmitral-ID-1,Na,1
3551,206267_GRC_NA-ID-1,206267_GRC_NA-ID-1,Na,1
3559,185332_nat-ID-1,185332_nat-ID-1,Na,1
3563,185332_nadp-ID-1,185332_nadp-ID-1,Na,1
3568,139653_Nap_Et2-ID-1,139653_Nap_Et2-ID-1,Na,1
3569,139653_NaTa_t-ID-1,139653_NaTa_t-ID-1,Na,1
3574,139653_NaTs2_t-ID-1,139653_NaTs2_t-ID-1,Na,1
3576,64296_INaP-ID-1,64296_INaP-ID-1,Na,1
3578,64296_nafast-ID-1,64296_nafast-ID-1,Na,1
3579,225086_nadp-ID-1,225086_nadp-ID-1,Na,1
3589,230137_Nav18_a-ID-1,230137_Nav18_a-ID-1,Na,1
3590,230137_Nav19_a-ID-1,230137_Nav19_a-ID-1,Na,1
3591,230137_Nav15_a-ID-1,230137_Nav15_a-ID-1,Na,1
3592,230137_Nav17_a-ID-1,230137_Nav17_a-ID-1,Na,1
3593,230137_Nav13_a-ID-1,230137_Nav13_a-ID-1,Na,1
3594,230137_Nav11_a-ID-1,230137_Nav11_a-ID-1,Na,1
3595,230137_Nav16_a-ID-1,230137_Nav16_a-ID-1,Na,1
3596,230137_Nav14_a-ID-1,230137_Nav14_a-ID-1,Na,1
3597,230137_Nav12_a-ID-1,230137_Nav12_a-ID-1,Na,1
3616,140828_na-ID-1,140828_na-ID-1,Na,1
3650,125857_naf-ID-1,125857_naf-ID-1,Na,1
3651,125857_nap-ID-1,125857_nap-ID-1,Na,1
3685,140038_late2-ID-1,140038_late2-ID-1,Na,1
3688,140038_inter-ID-1,140038_inter-ID-1,Na,1
3692,74298_Na-ID-1,74298_Na-ID-1,Na,1
3694,74298_NaL-ID-1,74298_NaL-ID-1,Na,1
3701,156733_GRANULE_NA-ID-1,156733_GRANULE_NA-ID-1,Na,1
3711,156733_GRANULE_NAR-ID-1,156733_GRANULE_NAR-ID-1,Na,1
3719,156733_GRANULE_PNA-ID-1,156733_GRANULE_PNA-ID-1,Na,1
3726,217783_NaxSH0_ChannelML-ID-1,217783_NaxSH0_ChannelML-ID-1,Na,1
3727,217783_NaP_iAMC_Fig10Hii_ChannelML-ID-1,217783_NaP_iAMC_Fig10Hii_ChannelML-ID-1,Na,1
3730,217783_NaP_iAMC_ChannelML-ID-1,217783_NaP_iAMC_ChannelML-ID-1,Na,1
3736,217783_NaxSH10_ChannelML-ID-1,217783_NaxSH10_ChannelML-ID-1,Na,1
3789,9769_na3n-ID-1,9769_na3n-ID-1,Na,1
3790,9769_naxn-ID-1,9769_naxn-ID-1,Na,1
3830,86537_nav1p9-ID-1,86537_nav1p9-ID-1,Na,1
3831,86537_nattxs-ID-1,86537_nattxs-ID-1,Na,1
3840,3434_nahh-ID-1,3434_nahh-ID-1,Na,1
3856,144482_na-ID-1,144482_na-ID-1,Na,1
3860,144482_naf-ID-1,144482_naf-ID-1,Na,1
3861,144482_na1-ID-1,144482_na1-ID-1,Na,1
3862,20756_nap-ID-1,20756_nap-ID-1,Na,1
3868,144482_nafsoma-ID-1,144482_nafsoma-ID-1,Na,1
3904,150288_na3DA-ID-1,150288_na3DA-ID-1,Na,1
3908,150288_na3-ID-1,150288_na3-ID-1,Na,1
3935,3800_inaf-ID-1,3800_inaf-ID-1,Na,1
3982,3493_na_moto-ID-1,3493_na_moto-ID-1,Na,1
3989,87473_nap-ID-1,87473_nap-ID-1,Na,1
3992,155796_nav17-ID-1,155796_nav17-ID-1,Na,1
3993,155796_nav13-ID-1,155796_nav13-ID-1,Na,1
3997,155796_nav19-ID-1,155796_nav19-ID-1,Na,1
4025,150446_NafTraub1994ax-ID-1,150446_NafTraub1994ax-ID-1,Na,1
4036,51196_grg_nar-ID-1,51196_grg_nar-ID-1,Na,1
4038,51196_grc_pna-ID-1,51196_grc_pna-ID-1,Na,1
4043,51196_grg_na-ID-1,51196_grg_na-ID-1,Na,1
4060,116862_naf2-ID-1,116862_naf2-ID-1,Na,1
4064,116862_nap-ID-1,116862_nap-ID-1,Na,1
4093,53869_na_VCN2003-ID-1,53869_na_VCN2003-ID-1,Na,1
4105,98005_na2_ch-ID-1,98005_na2_ch-ID-1,Na,1
4110,98005_na_ch-ID-1,98005_na_ch-ID-1,Na,1
4149,87284_na3n-ID-1,87284_na3n-ID-1,Na,1
4158,150621_NaPm-ID-1,150621_NaPm-ID-1,Na,1
4162,150621_Nam-ID-1,150621_Nam-ID-1,Na,1
4164,150621_NaSm-ID-1,150621_NaSm-ID-1,Na,1
4168,185328_hhnachan-ID-1,185328_hhnachan-ID-1,Na,1
4181,64212_navn-ID-1,64212_navn-ID-1,Na,1
4206,123927_Nap-ID-1,123927_Nap-ID-1,Na,1
4242,149100_NaTg-ID-1,149100_NaTg-ID-1,Na,1
4273,126637_NaPcvode-ID-1,126637_NaPcvode-ID-1,Na,1
4278,126637_NaF-ID-1,126637_NaF-ID-1,Na,1
4280,126637_NaP-ID-1,126637_NaP-ID-1,Na,1
4282,126637_NaFcvode-ID-1,126637_NaFcvode-ID-1,Na,1
4301,230326_nadp-ID-1,230326_nadp-ID-1,Na,1
4318,232023_Golgi_Na-ID-1,232023_Golgi_Na-ID-1,Na,1
4320,232023_Golgi_NaR-ID-1,232023_Golgi_NaR-ID-1,Na,1
4321,232023_Golgi_NaP-ID-1,232023_Golgi_NaP-ID-1,Na,1
4343,232023_GRANULE_NA-ID-1,232023_GRANULE_NA-ID-1,Na,1
4348,232023_GRANULE_NAR-ID-1,232023_GRANULE_NAR-ID-1,Na,1
4353,232023_GRANULE_PNA-ID-1,232023_GRANULE_PNA-ID-1,Na,1
4396,20756_naf-ID-1,20756_naf-ID-1,Na,1
4426,223955_na8stE1211K-ID-1,223955_na8stE1211K-ID-1,Na,1
4427,223955_na8std12n-ID-1,223955_na8std12n-ID-1,Na,1
4428,223955_na8stL1330F-ID-1,223955_na8stL1330F-ID-1,Na,1
4429,223955_na8stI1473M-ID-1,223955_na8stI1473M-ID-1,Na,1
4430,223955_na8stt1420m-ID-1,223955_na8stt1420m-ID-1,Na,1
4431,223955_na8stD82G-ID-1,223955_na8stD82G-ID-1,Na,1
4432,223955_na8stL1536V-ID-1,223955_na8stL1536V-ID-1,Na,1
4435,3342_na-ID-2,3342_na-ID-2,Na,1
4457,54903_na-ID-1,54903_na-ID-1,Na,1
4458,54903_nach-ID-1,54903_nach-ID-1,Na,1
4459,54903_naxn-ID-1,54903_naxn-ID-1,Na,1
4460,54903_naf-ID-1,54903_naf-ID-1,Na,1
4465,82849_naf-ID-1,82849_naf-ID-1,Na,1
4504,122329_na6_gp-ID-1,122329_na6_gp-ID-1,Na,1
4530,151482_na3-ID-1,151482_na3-ID-1,Na,1
4533,35358_nafPR-ID-1,35358_nafPR-ID-1,Na,1
4541,37857_na-ID-1,37857_na-ID-1,Na,1
4572,84589_nax-ID-1,84589_nax-ID-1,Na,1
4583,147514_na-ID-1,147514_na-ID-1,Na,1
4587,141273_na_2-ID-1,141273_na_2-ID-1,Na,1
4632,144502_na-ID-1,144502_na-ID-1,Na,1
4658,117207_na-ID-1,117207_na-ID-1,Na,1
4692,20212_nax-ID-1,20212_nax-ID-1,Na,1
4702,20212_na3-ID-1,20212_na3-ID-1,Na,1
4709,20212_namir-ID-1,20212_namir-ID-1,Na,1
4751,62266_B_NA-ID-1,62266_B_NA-ID-1,Na,1
4811,150551_na3-ID-1,150551_na3-ID-1,Na,1
